track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
6DONTnamNDOJdO6DzCu71p,0.484,0.749,1,-4.176,1,0.0687,0.699,0.861,0.105,0.468,160.006,audio_features,spotify:track:6DONTnamNDOJdO6DzCu71p,https://api.spotify.com/v1/tracks/6DONTnamNDOJdO6DzCu71p,https://api.spotify.com/v1/audio-analysis/6DONTnamNDOJdO6DzCu71p,141395,4
0pYacDCZuRhcrwGUA5nTBe,0.676,0.869,1,-1.573,1,0.0423,0.115,0,0.132,0.594,120.029,audio_features,spotify:track:0pYacDCZuRhcrwGUA5nTBe,https://api.spotify.com/v1/tracks/0pYacDCZuRhcrwGUA5nTBe,https://api.spotify.com/v1/audio-analysis/0pYacDCZuRhcrwGUA5nTBe,167573,4
6SKP6d0DFOBemCvThbuqUj,0.352,0.807,0,-7.781,1,0.173,0.0193,0.00000604,0.0963,0.0423,90.772,audio_features,spotify:track:6SKP6d0DFOBemCvThbuqUj,https://api.spotify.com/v1/tracks/6SKP6d0DFOBemCvThbuqUj,https://api.spotify.com/v1/audio-analysis/6SKP6d0DFOBemCvThbuqUj,248133,4
2AlYncTpVHKwHb55F9lF6O,0.868,0.479,4,-6.687,0,0.445,0.703,0,0.102,0.776,133.928,audio_features,spotify:track:2AlYncTpVHKwHb55F9lF6O,https://api.spotify.com/v1/tracks/2AlYncTpVHKwHb55F9lF6O,https://api.spotify.com/v1/audio-analysis/2AlYncTpVHKwHb55F9lF6O,115200,4
7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,audio_features,spotify:track:7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,181733,4
5taqLrLouA4vCjM7ZQpEtW,0.686,0.824,11,-5.413,1,0.34,0.157,0,0.242,0.405,170.079,audio_features,spotify:track:5taqLrLouA4vCjM7ZQpEtW,https://api.spotify.com/v1/tracks/5taqLrLouA4vCjM7ZQpEtW,https://api.spotify.com/v1/audio-analysis/5taqLrLouA4vCjM7ZQpEtW,183827,4
4NhDYoQTYCdWHTvlbGVgwo,0.611,0.688,1,-5.688,1,0.341,0.0264,0,0.251,0.393,178.462,audio_features,spotify:track:4NhDYoQTYCdWHTvlbGVgwo,https://api.spotify.com/v1/tracks/4NhDYoQTYCdWHTvlbGVgwo,https://api.spotify.com/v1/audio-analysis/4NhDYoQTYCdWHTvlbGVgwo,132303,4
53uF5QwHADVXKv383qXnXd,0.693,0.503,1,-9.807,1,0.242,0.0755,0,0.608,0.239,81.171,audio_features,spotify:track:53uF5QwHADVXKv383qXnXd,https://api.spotify.com/v1/tracks/53uF5QwHADVXKv383qXnXd,https://api.spotify.com/v1/audio-analysis/53uF5QwHADVXKv383qXnXd,367151,4
62aP9fBQKYKxi7PDXwcUAS,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,audio_features,spotify:track:62aP9fBQKYKxi7PDXwcUAS,https://api.spotify.com/v1/tracks/62aP9fBQKYKxi7PDXwcUAS,https://api.spotify.com/v1/audio-analysis/62aP9fBQKYKxi7PDXwcUAS,176547,4
47EWMOElkkbMp5m9SBkx7d,0.629,0.306,1,-11.735,1,0.0424,0.884,0.0776,0.124,0.191,76.994,audio_features,spotify:track:47EWMOElkkbMp5m9SBkx7d,https://api.spotify.com/v1/tracks/47EWMOElkkbMp5m9SBkx7d,https://api.spotify.com/v1/audio-analysis/47EWMOElkkbMp5m9SBkx7d,184638,1
1FgPyHX7HruKDL4Tx4MeZB,0.903,0.611,10,-8.006,0,0.268,0.109,0.000199,0.0904,0.329,94.525,audio_features,spotify:track:1FgPyHX7HruKDL4Tx4MeZB,https://api.spotify.com/v1/tracks/1FgPyHX7HruKDL4Tx4MeZB,https://api.spotify.com/v1/audio-analysis/1FgPyHX7HruKDL4Tx4MeZB,146688,4
50Td3qilgs8BLtv8mHyT1t,0.599,0.465,4,-4.95,1,0.0314,0.643,0.00000157,0.149,0.0678,113.82,audio_features,spotify:track:50Td3qilgs8BLtv8mHyT1t,https://api.spotify.com/v1/tracks/50Td3qilgs8BLtv8mHyT1t,https://api.spotify.com/v1/audio-analysis/50Td3qilgs8BLtv8mHyT1t,230880,4
0aCTSZQTlmnjQucALTF00s,0.802,0.579,11,-4.78,0,0.0869,0.335,0.000311,0.173,0.234,99.992,audio_features,spotify:track:0aCTSZQTlmnjQucALTF00s,https://api.spotify.com/v1/tracks/0aCTSZQTlmnjQucALTF00s,https://api.spotify.com/v1/audio-analysis/0aCTSZQTlmnjQucALTF00s,212406,4
4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,5,-5.077,1,0.0475,0.612,0,0.224,0.446,123.97,audio_features,spotify:track:4DpNNXFMMxQEKl7r0ykkWA,https://api.spotify.com/v1/tracks/4DpNNXFMMxQEKl7r0ykkWA,https://api.spotify.com/v1/audio-analysis/4DpNNXFMMxQEKl7r0ykkWA,179867,4
2n0vHNx05rdQaTrs2R6Ty7,0.964,0.462,5,-11.11,0,0.138,0.000454,0,0.0816,0.592,121.991,audio_features,spotify:track:2n0vHNx05rdQaTrs2R6Ty7,https://api.spotify.com/v1/tracks/2n0vHNx05rdQaTrs2R6Ty7,https://api.spotify.com/v1/audio-analysis/2n0vHNx05rdQaTrs2R6Ty7,193384,4
4aOOExMBUyxKnEYb39SrTg,0.509,0.542,3,-8.027,0,0.442,0.019,0.00639,0.23,0.151,97.767,audio_features,spotify:track:4aOOExMBUyxKnEYb39SrTg,https://api.spotify.com/v1/tracks/4aOOExMBUyxKnEYb39SrTg,https://api.spotify.com/v1/audio-analysis/4aOOExMBUyxKnEYb39SrTg,78681,4
4HBZA5flZLE435QTztThqH,0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,audio_features,spotify:track:4HBZA5flZLE435QTztThqH,https://api.spotify.com/v1/tracks/4HBZA5flZLE435QTztThqH,https://api.spotify.com/v1/audio-analysis/4HBZA5flZLE435QTztThqH,228482,3
36lNDeaRf8F8aYaP0zaHpm,0.837,0.698,7,-7.215,1,0.0511,0.0608,0.85,0.0926,0.397,124.136,audio_features,spotify:track:36lNDeaRf8F8aYaP0zaHpm,https://api.spotify.com/v1/tracks/36lNDeaRf8F8aYaP0zaHpm,https://api.spotify.com/v1/audio-analysis/36lNDeaRf8F8aYaP0zaHpm,246167,4
2MHSX5b2U5DEeebmpuX8Ha,0.935,0.832,6,-1.947,0,0.214,0.661,0.000395,0.152,0.641,109.086,audio_features,spotify:track:2MHSX5b2U5DEeebmpuX8Ha,https://api.spotify.com/v1/tracks/2MHSX5b2U5DEeebmpuX8Ha,https://api.spotify.com/v1/audio-analysis/2MHSX5b2U5DEeebmpuX8Ha,136514,4
1EjzcBTVLV7ATtdsQwyV31,0.595,0.878,10,-5.63,0,0.423,0.172,0,0.303,0.746,82.007,audio_features,spotify:track:1EjzcBTVLV7ATtdsQwyV31,https://api.spotify.com/v1/tracks/1EjzcBTVLV7ATtdsQwyV31,https://api.spotify.com/v1/audio-analysis/1EjzcBTVLV7ATtdsQwyV31,146573,4
0b9oOr2ZgvyQu88wzixux9,0.854,0.463,5,-6.159,1,0.137,0.117,0,0.354,0.549,120.024,audio_features,spotify:track:0b9oOr2ZgvyQu88wzixux9,https://api.spotify.com/v1/tracks/0b9oOr2ZgvyQu88wzixux9,https://api.spotify.com/v1/audio-analysis/0b9oOr2ZgvyQu88wzixux9,225773,4
5kQ2ZEav7TgUoLSLrm7h8S,0.565,0.645,6,-8.117,1,0.0688,0.428,0,0.264,0.631,97.717,audio_features,spotify:track:5kQ2ZEav7TgUoLSLrm7h8S,https://api.spotify.com/v1/tracks/5kQ2ZEav7TgUoLSLrm7h8S,https://api.spotify.com/v1/audio-analysis/5kQ2ZEav7TgUoLSLrm7h8S,452773,4
3E1FgPTXX203rgBTD5nlKF,0.685,0.764,9,-4.503,1,0.0664,0.45,0,0.227,0.315,80.037,audio_features,spotify:track:3E1FgPTXX203rgBTD5nlKF,https://api.spotify.com/v1/tracks/3E1FgPTXX203rgBTD5nlKF,https://api.spotify.com/v1/audio-analysis/3E1FgPTXX203rgBTD5nlKF,177000,4
7Mb7jOst43wPQELas93ARE,0.725,0.856,1,-6.018,1,0.0559,0.00619,0.0241,0.391,0.828,104.311,audio_features,spotify:track:7Mb7jOst43wPQELas93ARE,https://api.spotify.com/v1/tracks/7Mb7jOst43wPQELas93ARE,https://api.spotify.com/v1/audio-analysis/7Mb7jOst43wPQELas93ARE,318533,4
52zq2a71SGs3f1vJuv59ui,0.827,0.629,6,-3.966,0,0.185,0.183,0,0.084,0.486,88.064,audio_features,spotify:track:52zq2a71SGs3f1vJuv59ui,https://api.spotify.com/v1/tracks/52zq2a71SGs3f1vJuv59ui,https://api.spotify.com/v1/audio-analysis/52zq2a71SGs3f1vJuv59ui,187500,4
5h8ve1B7Gr3k4W0WXAgLxE,0.85,0.66,3,-6.323,1,0.193,0.386,0.00235,0.0449,0.926,115.076,audio_features,spotify:track:5h8ve1B7Gr3k4W0WXAgLxE,https://api.spotify.com/v1/tracks/5h8ve1B7Gr3k4W0WXAgLxE,https://api.spotify.com/v1/audio-analysis/5h8ve1B7Gr3k4W0WXAgLxE,167187,4
7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,audio_features,spotify:track:7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIe...,https://api.spotify.com/v1/audio-analysis/7ytR5pFW...,181733,4
1raaNykBg1bDnWENUiglUA,0.73,0.729,4,-3.434,0,0.0886,0.167,0.00000139,0.349,0.467,113.012,audio_features,spotify:track:1raaNykBg1bDnWENUiglUA,https://api.spotify.com/v1/tracks/1raaNykBg1bDnWEN...,https://api.spotify.com/v1/audio-analysis/1raaNykB...,221820,4
5v4GgrXPMghOnBBLmveLac,0.822,0.743,10,-4.772,0,0.28,0.016,0,0.127,0.636,84.459,audio_features,spotify:track:5v4GgrXPMghOnBBLmveLac,https://api.spotify.com/v1/tracks/5v4GgrXPMghOnBBL...,https://api.spotify.com/v1/audio-analysis/5v4GgrXP...,242001,4
24ySl2hOPGCDcxBxFIqWBu,0.672,0.855,9,-3.764,1,0.0397,0.021,0,0.323,0.646,123.056,audio_features,spotify:track:24ySl2hOPGCDcxBxFIqWBu,https://api.spotify.com/v1/tracks/24ySl2hOPGCDcxBx...,https://api.spotify.com/v1/audio-analysis/24ySl2hO...,182200,4
6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,audio_features,spotify:track:6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/tracks/6UelLqGlWMcVH1E5...,https://api.spotify.com/v1/audio-analysis/6UelLqGl...,174000,4
4nK5YrxbMGZstTLbvj6Gxw,0.863,0.631,7,-4.689,1,0.0534,0.305,0.0000304,0.123,0.817,128.977,audio_features,spotify:track:4nK5YrxbMGZstTLbvj6Gxw,https://api.spotify.com/v1/tracks/4nK5YrxbMGZstTLb...,https://api.spotify.com/v1/audio-analysis/4nK5Yrxb...,223480,4
62aP9fBQKYKxi7PDXwcUAS,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,audio_features,spotify:track:62aP9fBQKYKxi7PDXwcUAS,https://api.spotify.com/v1/tracks/62aP9fBQKYKxi7PD...,https://api.spotify.com/v1/audio-analysis/62aP9fBQ...,176547,4
4HBZA5flZLE435QTztThqH,0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,audio_features,spotify:track:4HBZA5flZLE435QTztThqH,https://api.spotify.com/v1/tracks/4HBZA5flZLE435QT...,https://api.spotify.com/v1/audio-analysis/4HBZA5fl...,228482,3
5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,6,-9.966,0,0.0622,0.749,0,0.0996,0.629,130.022,audio_features,spotify:track:5RqR4ZCCKJDcBLIn4sih9l,https://api.spotify.com/v1/tracks/5RqR4ZCCKJDcBLIn...,https://api.spotify.com/v1/audio-analysis/5RqR4ZCC...,147800,4
4w47S36wQGBhGg073q3nt7,0.776,0.509,0,-6.266,0,0.467,0.192,0.00000149,0.115,0.485,94.634,audio_features,spotify:track:4w47S36wQGBhGg073q3nt7,https://api.spotify.com/v1/tracks/4w47S36wQGBhGg07...,https://api.spotify.com/v1/audio-analysis/4w47S36w...,129371,4
24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,audio_features,spotify:track:24Yi9hE78yPEbZ4kxyoXAI,https://api.spotify.com/v1/tracks/24Yi9hE78yPEbZ4k...,https://api.spotify.com/v1/audio-analysis/24Yi9hE7...,176840,4
7xbWAw3LMgRMn4omR5yVn3,0.58,0.586,1,-6.883,1,0.0357,0.344,0,0.0755,0.507,147.988,audio_features,spotify:track:7xbWAw3LMgRMn4omR5yVn3,https://api.spotify.com/v1/tracks/7xbWAw3LMgRMn4om...,https://api.spotify.com/v1/audio-analysis/7xbWAw3L...,199549,4
6R6ZoHTypt5lt68MWbzZXv,0.752,0.87,9,-3.812,0,0.0623,0.0604,0.0000112,0.489,0.784,120.006,audio_features,spotify:track:6R6ZoHTypt5lt68MWbzZXv,https://api.spotify.com/v1/tracks/6R6ZoHTypt5lt68M...,https://api.spotify.com/v1/audio-analysis/6R6ZoHTy...,157707,4
4CNcRgjGw1v9VQaTaytdnD,0.609,0.757,2,-5.605,1,0.119,0.299,0,0.63,0.379,128.022,audio_features,spotify:track:4CNcRgjGw1v9VQaTaytdnD,https://api.spotify.com/v1/tracks/4CNcRgjGw1v9VQaT...,https://api.spotify.com/v1/audio-analysis/4CNcRgjG...,180129,4
0sf12qNH5qcw8qpgymFOqD,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,audio_features,spotify:track:0sf12qNH5qcw8qpgymFOqD,https://api.spotify.com/v1/tracks/0sf12qNH5qcw8qpg...,https://api.spotify.com/v1/audio-analysis/0sf12qNH...,201573,4
3H7ihDc1dqLriiWXwsc2po,0.789,0.72,8,-5.652,0,0.218,0.223,0,0.129,0.664,122.031,audio_features,spotify:track:3H7ihDc1dqLriiWXwsc2po,https://api.spotify.com/v1/tracks/3H7ihDc1dqLriiWX...,https://api.spotify.com/v1/audio-analysis/3H7ihDc1...,166794,4
3Z8FwOEN59mRMxDCtb8N0A,0.63,0.633,4,-7.088,1,0.0457,0.00776,0,0.0541,0.452,93.995,audio_features,spotify:track:3Z8FwOEN59mRMxDCtb8N0A,https://api.spotify.com/v1/tracks/3Z8FwOEN59mRMxDC...,https://api.spotify.com/v1/audio-analysis/3Z8FwOEN...,172762,4
127QTOFJsJQp5LbJbu3A1y,0.834,0.454,1,-9.75,0,0.201,0.321,0.00000615,0.114,0.837,81.618,audio_features,spotify:track:127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/tracks/127QTOFJsJQp5LbJ...,https://api.spotify.com/v1/audio-analysis/127QTOFJ...,247059,4
364dI1bYnvamSnBJ8JcNzN,0.811,0.553,9,-6.644,1,0.0552,0.317,0,0.105,0.86,148.014,audio_features,spotify:track:364dI1bYnvamSnBJ8JcNzN,https://api.spotify.com/v1/tracks/364dI1bYnvamSnBJ...,https://api.spotify.com/v1/audio-analysis/364dI1bY...,212869,4
11VApNQCWLJdzxWrlmwzUa,0.856,0.641,11,-4.64,0,0.204,0.119,0.00000497,0.427,0.745,111.004,audio_features,spotify:track:11VApNQCWLJdzxWrlmwzUa,https://api.spotify.com/v1/tracks/11VApNQCWLJdzxWr...,https://api.spotify.com/v1/audio-analysis/11VApNQC...,206221,4
4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,5,-5.077,1,0.0475,0.612,0,0.224,0.446,123.97,audio_features,spotify:track:4DpNNXFMMxQEKl7r0ykkWA,https://api.spotify.com/v1/tracks/4DpNNXFMMxQEKl7r...,https://api.spotify.com/v1/audio-analysis/4DpNNXFM...,179867,4
1Cv1YLb4q0RzL6pybtaMLo,0.878,0.525,5,-6.832,1,0.0578,0.183,0,0.0714,0.694,112.022,audio_features,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/tracks/1Cv1YLb4q0RzL6py...,https://api.spotify.com/v1/audio-analysis/1Cv1YLb4...,158571,4
7eJMfftS33KTjuF7lTsMCx,0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,audio_features,spotify:track:7eJMfftS33KTjuF7lTsMCx,https://api.spotify.com/v1/tracks/7eJMfftS33KTjuF7...,https://api.spotify.com/v1/audio-analysis/7eJMfftS...,173333,4
7szuecWAPwGoV1e5vGu8tl,0.667,0.719,7,-5.371,0,0.0346,0.00285,0.000081,0.0736,0.717,100.021,audio_features,spotify:track:7szuecWAPwGoV1e5vGu8tl,https://api.spotify.com/v1/tracks/7szuecWAPwGoV1e5...,https://api.spotify.com/v1/audio-analysis/7szuecWA...,237520,4
76nqCfJOcFFWBJN32PAksn,0.638,0.688,1,-4.056,0,0.0407,0.00775,0,0.126,0.434,129.856,audio_features,spotify:track:76nqCfJOcFFWBJN32PAksn,https://api.spotify.com/v1/tracks/76nqCfJOcFFWBJN3...,https://api.spotify.com/v1/audio-analysis/76nqCfJO...,162399,4
14wf185UxfNbSy8dwt4r4q,0.894,0.635,2,-6.929,1,0.0473,0.193,0.00105,0.0823,0.428,105.013,audio_features,spotify:track:14wf185UxfNbSy8dwt4r4q,https://api.spotify.com/v1/tracks/14wf185UxfNbSy8d...,https://api.spotify.com/v1/audio-analysis/14wf185U...,249143,4
4zTPYAf5scZdp0LnwPPeWK,0.876,0.479,4,-6.687,0,0.44,0.703,0,0.102,0.776,133.858,audio_features,spotify:track:4zTPYAf5scZdp0LnwPPeWK,https://api.spotify.com/v1/tracks/4zTPYAf5scZdp0Ln...,https://api.spotify.com/v1/audio-analysis/4zTPYAf5...,115200,4
6wJYhPfqk3KGhHRG76WzOh,0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,audio_features,spotify:track:6wJYhPfqk3KGhHRG76WzOh,https://api.spotify.com/v1/tracks/6wJYhPfqk3KGhHRG...,https://api.spotify.com/v1/audio-analysis/6wJYhPfq...,162547,4
66W1rVTnEv86dIkFhoiElg,0.848,0.768,6,-5.386,0,0.0373,0.0412,0.000785,0.195,0.777,118.961,audio_features,spotify:track:66W1rVTnEv86dIkFhoiElg,https://api.spotify.com/v1/tracks/66W1rVTnEv86dIkF...,https://api.spotify.com/v1/audio-analysis/66W1rVTn...,176767,4
78qd8dvwea0Gosb6Fe6j3k,0.707,0.955,10,-4.593,0,0.222,0.127,0,0.202,0.575,125.989,audio_features,spotify:track:78qd8dvwea0Gosb6Fe6j3k,https://api.spotify.com/v1/tracks/78qd8dvwea0Gosb6...,https://api.spotify.com/v1/audio-analysis/78qd8dvw...,134240,4
39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,0,-7.648,0,0.0514,0.233,0,0.157,0.28,129.979,audio_features,spotify:track:39Yp9wwQiSRIDOvrVg7mbk,https://api.spotify.com/v1/tracks/39Yp9wwQiSRIDOvr...,https://api.spotify.com/v1/audio-analysis/39Yp9wwQ...,165978,4
6WrI0LAC5M1Rw2MnX2ZvEg,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,audio_features,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2Mn...,https://api.spotify.com/v1/audio-analysis/6WrI0LAC...,183290,4
4slSrbTK1sNK4I1mDYEthf,0.613,0.624,11,-6.66,0,0.206,0.496,0,0.283,0.804,62.948,audio_features,spotify:track:4slSrbTK1sNK4I1mDYEthf,https://api.spotify.com/v1/tracks/4slSrbTK1sNK4I1m...,https://api.spotify.com/v1/audio-analysis/4slSrbTK...,167917,5
4TnjEaWOeW0eKTKIEvJyCa,0.784,0.43,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.087,audio_features,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,https://api.spotify.com/v1/tracks/4TnjEaWOeW0eKTKI...,https://api.spotify.com/v1/audio-analysis/4TnjEaWO...,159382,4
4uqh9bualXNHXXwO2wPorc,0.639,0.546,1,-5.382,1,0.0407,0.0837,0,0.122,0.149,122.179,audio_features,spotify:track:4uqh9bualXNHXXwO2wPorc,https://api.spotify.com/v1/tracks/4uqh9bualXNHXXwO...,https://api.spotify.com/v1/audio-analysis/4uqh9bua...,173124,4
50Td3qilgs8BLtv8mHyT1t,0.599,0.465,4,-4.95,1,0.0314,0.643,0.00000157,0.149,0.0678,113.82,audio_features,spotify:track:50Td3qilgs8BLtv8mHyT1t,https://api.spotify.com/v1/tracks/50Td3qilgs8BLtv8...,https://api.spotify.com/v1/audio-analysis/50Td3qil...,230880,4
0TrPqhAMoaKUFLR7iYDokf,0.79,0.694,9,-7.726,0,0.0708,0.145,0.00252,0.281,0.508,103.007,audio_features,spotify:track:0TrPqhAMoaKUFLR7iYDokf,https://api.spotify.com/v1/tracks/0TrPqhAMoaKUFLR7...,https://api.spotify.com/v1/audio-analysis/0TrPqhAM...,181436,4
527k23H0A4Q0UJN3vGs0Da,0.629,0.692,5,-8.045,1,0.0376,0.00981,0.331,0.603,0.453,162.948,audio_features,spotify:track:527k23H0A4Q0UJN3vGs0Da,https://api.spotify.com/v1/tracks/527k23H0A4Q0UJN3...,https://api.spotify.com/v1/audio-analysis/527k23H0...,167916,4
0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,audio_features,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr...,https://api.spotify.com/v1/audio-analysis/0nbXyq5T...,196653,4
3Q6F8RByyhRTJpRtZLY3cg,0.923,0.604,11,-6.671,0,0.245,0.017,0,0.272,0.826,145.062,audio_features,spotify:track:3Q6F8RByyhRTJpRtZLY3cg,https://api.spotify.com/v1/tracks/3Q6F8RByyhRTJpRt...,https://api.spotify.com/v1/audio-analysis/3Q6F8RBy...,139741,4
3H3r2nKWa3Yk5gt8xgmsEt,0.602,0.377,11,-6.213,1,0.0446,0.731,0,0.0808,0.518,73.877,audio_features,spotify:track:3H3r2nKWa3Yk5gt8xgmsEt,https://api.spotify.com/v1/tracks/3H3r2nKWa3Yk5gt8...,https://api.spotify.com/v1/audio-analysis/3H3r2nKW...,194853,4
47EWMOElkkbMp5m9SBkx7d,0.629,0.306,1,-11.735,1,0.0424,0.884,0.0776,0.124,0.191,76.994,audio_features,spotify:track:47EWMOElkkbMp5m9SBkx7d,https://api.spotify.com/v1/tracks/47EWMOElkkbMp5m9...,https://api.spotify.com/v1/audio-analysis/47EWMOEl...,184638,1
7ce20yLkzuXXLUhzIDoZih,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,audio_features,spotify:track:7ce20yLkzuXXLUhzIDoZih,https://api.spotify.com/v1/tracks/7ce20yLkzuXXLUhz...,https://api.spotify.com/v1/audio-analysis/7ce20yLk...,215107,4
696DnlkuDOXcMAnKlTgXXK,0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,audio_features,spotify:track:696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/tracks/696DnlkuDOXcMAnK...,https://api.spotify.com/v1/audio-analysis/696Dnlku...,163636,5
5yY9lUy8nbvjM1Uyo1Uqoc,0.676,0.609,2,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037,audio_features,spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,https://api.spotify.com/v1/tracks/5yY9lUy8nbvjM1Uy...,https://api.spotify.com/v1/audio-analysis/5yY9lUy8...,237735,4
1fipvP2zmef6vN2IwXfJhY,0.501,0.674,5,-6.363,1,0.0408,0.00346,0.0000356,0.282,0.152,155.051,audio_features,spotify:track:1fipvP2zmef6vN2IwXfJhY,https://api.spotify.com/v1/tracks/1fipvP2zmef6vN2I...,https://api.spotify.com/v1/audio-analysis/1fipvP2z...,200838,4
4cSSL3YafYjM3yjgFO1vJg,0.867,0.744,9,-5.171,0,0.228,0.268,0,0.0713,0.645,84.005,audio_features,spotify:track:4cSSL3YafYjM3yjgFO1vJg,https://api.spotify.com/v1/tracks/4cSSL3YafYjM3yjg...,https://api.spotify.com/v1/audio-analysis/4cSSL3Ya...,173288,4
4HDCLYli2SUdkq9OjmvhSD,0.43,0.7,6,-5.35,1,0.264,0.0902,0,0.216,0.731,158.373,audio_features,spotify:track:4HDCLYli2SUdkq9OjmvhSD,https://api.spotify.com/v1/tracks/4HDCLYli2SUdkq9O...,https://api.spotify.com/v1/audio-analysis/4HDCLYli...,183219,4
4PV0uE5pZSh44E3NqNNDEH,0.378,0.461,9,-6.202,1,0.0275,0.627,0,0.386,0.232,75.363,audio_features,spotify:track:4PV0uE5pZSh44E3NqNNDEH,https://api.spotify.com/v1/tracks/4PV0uE5pZSh44E3N...,https://api.spotify.com/v1/audio-analysis/4PV0uE5p...,223270,4
0SqqAgdovOE24BzxIClpjw,0.86,0.758,11,-5.16,1,0.0695,0.021,0.0000654,0.344,0.453,97.014,audio_features,spotify:track:0SqqAgdovOE24BzxIClpjw,https://api.spotify.com/v1/tracks/0SqqAgdovOE24Bzx...,https://api.spotify.com/v1/audio-analysis/0SqqAgdo...,172127,4
2b8fOow8UzyDFAE27YhOZM,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,audio_features,spotify:track:2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE2...,https://api.spotify.com/v1/audio-analysis/2b8fOow8...,189486,4
2TIlqbIneP0ZY1O0EzYLlc,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,audio_features,spotify:track:2TIlqbIneP0ZY1O0EzYLlc,https://api.spotify.com/v1/tracks/2TIlqbIneP0ZY1O0...,https://api.spotify.com/v1/audio-analysis/2TIlqbIn...,182161,4
0tgVpDi06FyKpA1z0VMD4v,0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,audio_features,spotify:track:0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z...,https://api.spotify.com/v1/audio-analysis/0tgVpDi0...,263400,3
6QfS2wq5sSC1xAJCQsTSlj,0.575,0.33,7,-6.557,1,0.031,0.416,0,0.0872,0.277,95.801,audio_features,spotify:track:6QfS2wq5sSC1xAJCQsTSlj,https://api.spotify.com/v1/tracks/6QfS2wq5sSC1xAJC...,https://api.spotify.com/v1/audio-analysis/6QfS2wq5...,217213,4
2wrJq5XKLnmhRXHIAf9xBa,0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991,audio_features,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHI...,https://api.spotify.com/v1/audio-analysis/2wrJq5XK...,167693,4
0fioLzGM8ngbD1w6fMmm45,0.453,0.496,5,-5.785,1,0.0453,0.554,0.0000265,0.0772,0.501,80.994,audio_features,spotify:track:0fioLzGM8ngbD1w6fMmm45,https://api.spotify.com/v1/tracks/0fioLzGM8ngbD1w6...,https://api.spotify.com/v1/audio-analysis/0fioLzGM...,239317,4
